CustomerID,Churn_Probability,Churned
87,0.0939637954103828,0
88,0.6210740884704338,0
89,0.9166262819779791,1
90,0.2991302956312444,0
91,0.6266250948764123,0
92,0.8213294503502435,1
93,0.5118063974386241,0
94,0.7179795340203848,1
95,0.3110103384892601,0
96,0.3060584529251448,0
97,0.6675840217985607,1
98,0.7054088739734838,1
99,0.9370096995121437,1
100,0.22483857471797453,0
101,0.4682175960879691,0
102,0.2505134731638914,0
103,0.0800921608802454,0
104,0.4032305279474877,0
105,0.3740807472882033,0
106,0.2704341199821879,0
107,0.29699489113941646,0
108,0.3604118063512781,0
109,0.9888376327800935,1
110,0.7829577659672801,1
111,0.07140120108690695,0
112,0.8724131764867018,1
113,0.6333033263986714,0
114,0.8905937601219092,1
115,0.3417096871302282,0
116,0.4645188648117188,0
117,0.8962270573081084,1
118,0.2725731359136815,0
119,0.9155008762454153,1
120,0.8284997121442692,1
121,0.9805579409092934,1
122,0.3242575870163631,0
123,0.2357531800047834,0
124,0.33086689704572814,0
125,0.9546497959887352,1
126,0.33307329605294156,0
127,0.5652118199572381,0
128,0.4036792825865142,0
129,0.3962201444817809,0
130,0.1933786098790552,0
131,0.53707954079759,0
132,0.8494042549672068,1
133,0.049485013553870805,0
134,0.8892265936634216,1
135,0.6654729651372995,1
136,0.6167380805749029,0
137,0.6259002329239922,0
138,0.29626983595446943,0
139,0.4151445038682877,0
140,0.7992900059042146,1
141,0.3063810369362896,0
142,0.47002020957269675,0
143,0.019632271387653333,0
144,0.7335583529355066,1
145,0.41770217667860565,0
146,0.5253587684736037,0
147,0.11468931781075864,0
148,0.9917142287874369,1
149,0.302467826984846,0
150,0.6349896615964503,0
151,0.5812363448544654,0
152,0.7850922039249904,1
153,0.29383695562196055,0
154,0.7559273449972372,1
155,0.38250173068573434,0
156,0.4111609658463491,0
157,0.6727125264867702,1
158,0.7842857717404688,1
159,0.6668666361205591,1
160,0.8998795205711521,1
161,0.28515902951006733,0
162,0.9006167321019494,1
163,0.1308635259433787,0
164,0.6595303190299806,1
165,0.5476306513801775,0
166,0.49463594041558945,0
167,0.3109120288621783,0
168,0.5037327453082342,0
169,0.16177335638470325,0
170,0.3693209442116756,0
171,0.09868091748387742,0
172,0.5718465997863196,0
173,0.09576788619962695,0
174,0.16034464390516567,0
175,0.08546680148748131,0
176,0.3813106399520779,0
177,0.8419584544183485,1
178,0.9068963916338277,1
179,0.07188945460001339,0
180,0.634550140861627,0
181,0.6843854245920734,1
182,0.5337699424320241,0
183,0.6669848614695459,1
184,0.23369071544309528,0
185,0.4896442118190161,0
186,0.3908758490358285,0
187,0.08970795143963106,0
188,0.625556439722489,0
189,0.49521519267154623,0
190,0.2751740269025832,0
191,0.47368526040337144,0
192,0.775298018397503,1
193,0.8016577628080639,1
194,0.6495261287493691,0
195,0.4677478334001638,0
196,0.575749639203848,0
197,0.38501537135561714,0
198,0.12655634299423824,0
199,0.3856205973860919,0
200,0.5303327560696343,0
201,0.5988340146505841,0
202,0.9358009760546209,1
203,0.7773334450306162,1
204,0.15199256144467732,0
205,0.17418220665292805,0
206,0.10049475923975404,0
207,0.7381817272209178,1
208,0.706122278491857,1
209,0.9863629016968811,1
210,0.5220234176643487,0
211,0.8264149288488819,1
212,0.5764398586427876,0
213,0.8740867125274371,1
214,0.7210210393027515,1
215,0.6428840149912529,0
216,0.5651226709830504,0
217,0.7229705244429748,1
218,0.41965384267101047,0
219,0.0965765807056641,0
220,0.0399861287978408,0
221,0.4790237316091739,0
222,0.5992915822201413,0
223,0.07884903057062542,0
224,0.28690354891210224,0
225,0.3220322059754871,0
226,0.5627955352082512,0
227,0.2784824560427891,0
228,0.09564859955600669,0
229,0.16485674094655012,0
230,0.1739478016041932,0
231,0.8426949442227615,1
232,0.28431968697829146,0
233,0.7146917339147569,1
234,0.5678387463393058,0
235,0.977038753616442,1
236,0.27282266888020223,0
237,0.15837302052920021,0
238,0.052037837694560385,0
239,0.24095966228128052,0
240,0.6840708864153926,1
241,0.08525822463686061,0
242,0.24470184514965854,0
243,0.855308368184012,1
244,0.5829529493645202,0
245,0.06952154025319546,0
246,0.047683144249763276,0
247,0.06112287532576688,0
248,0.9418750501472527,1
249,0.8498714285610547,1
250,0.8449400420187747,1
251,0.9242167622435459,1
252,0.5052553902509103,0
253,0.24734467114334402,0
254,0.40134800423851813,0
255,0.7188640728838108,1
256,0.8760328715212651,1
257,0.4350909266995243,0
258,0.5353809553820612,0
259,0.9317829932762532,1
260,0.10749863710942908,0
261,0.8622992169741239,1
262,0.15930748225193592,0
263,0.4838613502906203,0
264,0.21842312866305957,0
265,0.6029476306906042,0
266,0.5585734217082661,0
267,0.3800073642407519,0
268,0.8633035148451244,1
269,0.6598133202880598,1
270,0.7212051249619437,1
271,0.15065973820766854,0
272,0.8831656779756176,1
273,0.1670401636200184,0
274,0.2227849642099602,0
275,0.12805513849688044,0
276,0.44035920796881556,0
277,0.8877092317523098,1
278,0.25244751960985956,0
279,0.37375342042295323,0
280,0.846066420075422,1
281,0.6178152797588892,0
282,0.7516163936462769,1
283,0.21400004943611484,0
284,0.7164898633325755,1
285,0.22761057864177248,0
286,0.987313982210661,1
287,0.5598861561267373,0
288,0.695639258043137,1
289,0.11840158414150281,0
290,0.2506559800415695,0
291,0.13974065956435433,0
292,0.3901707152717231,0
293,0.2841358642053985,0
294,0.7329222596305692,1
295,0.10870897962815118,0
296,0.7520593684503682,1
297,0.04570482463858749,0
298,0.20201783732239242,0
299,0.7919649919646029,1
300,0.7427766411078949,1
301,0.47632611391886337,0
302,0.04998271507755181,0
303,0.6098937416692993,0
304,0.4067241039740984,0
305,0.31652815019796976,0
306,0.6404106368265342,0
307,0.43661456220172634,0
308,0.09242110045317864,0
309,0.9159504705123444,1
310,0.778493099453379,1
311,0.05637819129055244,0
312,0.5250638701906956,0
313,0.0833775628986283,0
314,0.837289859058485,1
315,0.6130139610519718,0
316,0.17244913357306846,0
317,0.02074134280620077,0
318,0.03158101214642062,0
319,0.5073654720648297,0
320,0.7343734786767738,1
321,0.12084045133395915,0
322,0.22128406591495753,0
323,0.3272599451695323,0
324,0.218076782061153,0
325,0.39133656268715866,0
326,0.5596150057650762,0
327,0.6849367482413092,1
328,0.9637751822072285,1
329,0.9308436696831945,1
330,0.5701269748289145,0
331,0.7341500564563547,1
332,0.9508722046254279,1
333,0.08347194454140483,0
334,0.005634759861429139,0
335,0.029799763729583262,0
336,0.5633493623729638,0
337,0.7628334253025342,1
338,0.3670749507450346,0
339,0.5452391747276186,0
340,0.5163663185485369,0
341,0.09477089159201957,0
342,0.32158826422404896,0
343,0.01943515518230199,0
344,0.11070568880651088,0
345,0.8118582229097778,1
346,0.8294134972483189,1
347,0.8019463200450697,1
348,0.7268186409522366,1
349,0.7933128463999017,1
350,0.6709823412695184,1
351,0.6698333388162886,1
352,0.667361797491808,1
353,0.5140427896782042,0
354,0.36334723346484443,0
355,0.730195266161555,1
356,0.2986460135867416,0
357,0.5429021314776192,0
358,0.4333556202178813,0
359,0.27662227709370113,0
360,0.9746899204524633,1
361,0.2587516452018195,0
362,0.30929306372303,0
363,0.16158750175806824,0
364,0.8229806253142905,1
365,0.5865894005544894,0
366,0.6130392564723857,0
367,0.8205614117990978,1
368,0.3429196586298794,0
369,0.19363342538021378,0
370,0.19840536399390396,0
371,0.7326198214622593,1
372,0.6141151544624475,0
373,0.20633887858208888,0
374,0.14506539464042356,0
375,0.12068730516197279,0
376,0.6277986477030377,0
377,0.00011864491085000761,0
378,0.01831934260354373,0
379,0.3895531356260953,0
380,0.6913498642761624,1
381,0.6950393764974039,1
382,0.4301182736076906,0
383,0.6910736066045696,1
384,0.5210961795801254,0
385,0.9769314167973153,1
386,0.16246021383683307,0
387,0.6006672677056056,0
388,0.4912387759510036,0
389,0.1944663446576944,0
390,0.7499904321417035,1
391,0.27550801993199525,0
392,0.3817098190935416,0
393,0.37483056958753,0
394,0.2442044731879488,0
395,0.4307053316984052,0
396,0.4733458809276183,0
397,0.7442216728093075,1
398,0.7650685743770371,1
399,0.15855596829166207,0
400,0.5927722993275321,0
401,0.8961977982793955,1
402,0.10878660888456082,0
403,0.47291404453413854,0
404,0.7503531224083427,1
405,0.6114913343823433,0
406,0.10058565659662388,0
407,0.3966061253509724,0
408,0.507239498216864,0
409,0.9958456017162729,1
410,0.17860790932365278,0
411,0.9824237671601125,1
412,0.3761497842294439,0
413,0.20032048607382136,0
414,0.414109082123996,0
415,0.6139951240348172,0
416,0.21349739391099587,0
417,0.29143908330212775,0
418,0.8545465017352898,1
419,0.9990094616688678,1
420,0.3181726914984264,0
421,0.14885680394994028,0
422,0.7931708199940416,1
423,0.6004556872751452,0
424,0.10040114337560113,0
425,0.946771481436021,1
426,0.07804952839989199,0
427,0.6253564016336411,0
428,0.42393725589358144,0
429,0.5566239182399358,0
430,0.21321419566014443,0
431,0.6881103992506516,1
432,0.9597196891333397,1
433,0.45842587404491564,0
434,0.5229582775682272,0
435,0.2398116705688813,0
436,0.8918679837510811,1
437,0.9711744051399582,1
438,0.7862968850860543,1
439,0.542773502159804,0
440,0.9567968245086307,1
441,0.1538500553672768,0
442,0.47849085989521845,0
443,0.5376057067264131,0
444,0.49191641975237677,0
445,0.8024182871787032,1
446,0.6704028910163641,1
447,0.1266584659182617,0
448,0.3464513073430604,0
449,0.33907684838688634,0
450,0.5656321927929286,0
451,0.29145841765789693,0
452,0.11727176955391061,0
453,0.6536826656571354,1
454,0.8510369385350225,1
455,0.9316080954659239,1
456,0.9725784176594758,1
457,0.781116846209014,1
458,0.13970242829190216,0
459,0.8531118242367245,1
460,0.39996007338247397,0
461,0.7299113137923636,1
462,0.5312680049608358,0
463,0.8286061336487837,1
464,0.4255057328396886,0
465,0.06179381074002077,0
466,0.5568237108824708,0
467,0.17129055466767318,0
468,0.9655176323529227,1
469,0.5269630658254916,0
470,0.5535587938372605,0
471,0.9072657128148177,1
472,0.6245852451511749,0
473,0.30272937718970716,0
474,0.29609461691337113,0
475,0.5015786499064562,0
476,0.8666082289291589,1
477,0.7947293407362785,1
478,0.9627405860568448,1
479,0.07188612285220364,0
480,0.26832606896433864,0
481,0.08020770781372599,0
482,0.7510791939024363,1
483,0.14083368915038363,0
484,0.09988631799760672,0
485,0.5616722070995576,0
486,0.4114847121191585,0
487,0.7151013387624671,1
488,0.48701539170027297,0
489,0.42533459594045275,0
490,0.4255004487469709,0
491,0.8718763803988546,1
492,0.3952256507224664,0
493,0.3333971277696335,0
494,0.33853507702272934,0
495,0.1966007968148903,0
496,0.8606888505739895,1
497,0.14663081502758157,0
498,0.9086107377996053,1
499,0.2834677219110062,0
500,0.8994268221738468,1
501,0.7908206568145771,1
502,0.5819875209503587,0
503,0.6694700039185991,1
504,0.3258440908249277,0
505,0.5742286143276624,0
506,0.29240290072669706,0
507,0.40227281389046166,0
508,0.7646625552292448,1
509,0.24393256381021622,0
510,0.8388460158375377,1
511,0.3758828536649965,0
512,0.532169960856181,0
513,0.9419604875628733,1
514,0.6812556301868748,1
515,0.6456041128446274,0
516,0.7116077276050291,1
517,0.9181113387605614,1
518,0.24851370922151084,0
519,0.6132412057993384,0
520,0.40039385438365227,0
521,0.011855293210243922,0
522,0.1253008964061092,0
523,0.3249918952635884,0
524,0.5649999711819157,0
525,0.8814747766962716,1
526,0.7911141182014395,1
527,0.5533336724227704,0
528,0.07387041790746762,0
529,0.2859062903949786,0
530,0.3667086478922439,0
531,0.6217171852038426,0
532,0.06492362297984111,0
533,0.5301935545004733,0
534,0.9014645761447072,1
535,0.7054326956974029,1
536,0.7970768065627564,1
537,0.6816756483590735,1
538,0.20658911217259224,0
539,0.11048382006601865,0
540,0.829490673004909,1
541,0.6955044360155284,1
542,0.5750615588163682,0
543,0.18928286496824598,0
544,0.6033449653117534,0
545,0.03132178522215978,0
546,0.11883913439395943,0
547,0.31189014980442453,0
548,0.44373827741116434,0
549,0.12056449582200035,0
550,0.1199401838575358,0
551,0.7258936605836355,1
552,0.5697194065334856,0
553,0.533741980777665,0
554,0.45243449511754996,0
555,0.9765431063445639,1
556,0.04980028289437677,0
557,0.18062717616157742,0
558,0.6475077574012373,0
559,0.13636565385124133,0
560,0.5893809380091738,0
561,0.56776122548108,0
562,0.9710051836396419,1
563,0.8833864870490223,1
564,0.9455533437674526,1
565,0.11360236947397961,0
566,0.8681484372541888,1
567,0.12909066172830597,0
568,0.632932178543989,0
569,0.7200781606780022,1
570,0.16085349814928585,0
571,0.6326593759295397,0
572,0.05246049291199406,0
573,0.2932660857428302,0
574,0.9211584939341166,1
575,0.17173116290186918,0
576,0.0652699924503275,0
577,0.4436781996554594,0
578,0.8506182085272715,1
579,0.07667238196828996,0
580,0.3555353652304085,0
581,0.8997748345593262,1
582,0.11815554994445432,0
583,0.3106685059119466,0
584,0.7784206115357039,1
585,0.5432109871388043,0
586,0.8323331406335831,1
587,0.1115953930487984,0
588,0.9205541713797227,1
589,0.9349117945152088,1
590,0.15531302014670634,0
591,0.033875464406750044,0
592,0.9898413819555688,1
593,0.4822515923024244,0
594,0.5720754040354313,0
595,0.6159047336665763,0
596,0.7896684627805027,1
597,0.8119879690459179,1
598,0.19392522431977388,0
599,0.23663674063352658,0
600,0.876833028946372,1
601,0.8195176047505864,1
602,0.6176193815539553,0
603,0.9946991591248497,1
604,0.7351839435513237,1
605,0.21583676813024888,0
606,0.8466440643326782,1
607,0.41473263637014,0
608,0.03615266054128918,0
609,0.3214212778116706,0
610,0.7635512340593853,1
611,0.9602062071864732,1
612,0.27613641630319385,0
613,0.24651632440971505,0
614,0.5636165855983001,0
615,0.8116838996624468,1
616,0.7465256821609466,1
617,0.5599589025628166,0
618,0.6313896816144785,0
619,0.242098957326344,0
620,0.4325742650033506,0
621,0.2553656265202999,0
622,0.8844179748446377,1
623,0.11255450736551575,0
624,0.6797405578563708,1
625,0.26028319716502346,0
626,0.4755774097184664,0
627,0.29941278024663276,0
628,0.3232453170594717,0
629,0.26039301361102196,0
630,0.7527929211954386,1
631,0.3657158571790471,0
632,0.7263570177140827,1
633,0.45606993010401276,0
634,0.5472460421002873,0
635,0.5432874757134873,0
636,0.9758520793435888,1
637,0.3670624557109512,0
638,0.20768409539759758,0
639,0.9117919403666022,1
640,0.17483928931557324,0
641,0.8344228458443447,1
642,0.1502148954669258,0
643,0.6587243342274063,1
644,0.15054081326453606,0
645,0.9230858192394295,1
646,0.5650082826528312,0
647,0.32927383914008757,0
648,0.1403227749635949,0
649,0.37119223614599395,0
650,0.7050200348688117,1
651,0.38495088392854715,0
652,0.24609413609544406,0
653,0.5774094482938172,0
654,0.4178218528371196,0
655,0.16580623603029232,0
656,0.1539879902774568,0
657,0.7074619902218547,1
658,0.9746718955162564,1
659,0.23309407086205636,0
660,0.77314860083149,1
661,0.0876067024504652,0
662,0.3815759190521817,0
663,0.506688152808257,0
664,0.2687469452897683,0
665,0.5295784165142504,0
666,0.8826144276638545,1
667,0.9444379623549934,1
668,0.10055695437304946,0
669,0.2718459339842023,0
670,0.9791339175177249,1
671,0.2704184104022437,0
672,0.6927073511434411,1
673,0.25345369387036465,0
674,0.35636559332103823,0
675,0.19127898789689746,0
676,0.8563001936971452,1
677,0.882648763819504,1
678,0.29691250791543156,0
679,0.82358982417063,1
680,0.35824165003698405,0
681,0.0990194228951583,0
682,0.7580763972920734,1
683,0.5964462488988447,0
684,0.2743824436707504,0
685,0.25299974051184704,0
686,0.9756233704823213,1
687,0.8625010408930913,1
688,0.8097983293737647,1
689,0.12801770864166562,0
690,0.7551872742482605,1
691,0.21454022120328653,0
692,0.9773889432082408,1
693,0.0520891879622577,0
694,0.3521384835602436,0
695,0.4286478407787152,0
696,0.8242029115622544,1
697,0.7662228180040461,1
698,0.3749921449465896,0
699,0.5655602934580408,0
700,0.8355951636077303,1
701,0.018199592151052713,0
702,0.8021780995244722,1
703,0.9468960253420421,1
704,0.03206452148417116,0
705,0.04558098707818259,0
706,0.3445140055660201,0
707,0.08776956376767453,0
708,0.47927608029388824,0
709,0.7287106850897787,1
710,0.5668992350318177,0
711,0.19643190907274033,0
712,0.6548113000303577,1
713,0.6848544791789158,1
714,0.9324459556850146,1
715,0.14679689737704904,0
716,0.6923361649097234,1
717,0.9114272188531475,1
718,0.5015641533206342,0
719,0.3617996798630564,0
720,0.17074949422115826,0
721,0.8667868864897577,1
722,0.39424637484059444,0
723,0.9248824432676923,1
724,0.8477582981307762,1
725,0.3766398517971957,0
726,0.5739143089462625,0
727,0.027174036293921455,0
728,0.2632214028671347,0
729,0.7102728485692497,1
730,0.6779109458462668,1
731,0.35336945954175103,0
732,0.8086080319094565,1
733,0.2358360518998711,0
734,0.4612705331522716,0
735,0.4725306353109008,0
736,0.3408167688700171,0
737,0.9546661011251673,1
738,0.6966840335151013,1
739,0.5391993353273016,0
740,0.5105150933886485,0
741,0.15929609247109655,0
742,0.37218689706809827,0
743,0.6727733147291074,1
744,0.9245702196867337,1
745,0.8164640593918385,1
746,0.30038980395997117,0
747,0.4339566256899333,0
748,0.08291752071279457,0
749,0.10217232303558077,0
750,0.4702303869987151,0
751,0.5302194068171001,0
752,0.26402709569691396,0
753,0.6427826891859413,0
754,0.7033806855801378,1
755,0.2991161316119577,0
756,0.7584247257075418,1
757,0.20560491903913336,0
758,0.5442513772755738,0
759,0.8042810935621733,1
760,0.5370090856825553,0
761,0.9079627185210506,1
762,0.05850123287463582,0
763,0.5883138454914718,0
764,0.5617554525443901,0
765,0.6603533285426847,1
766,0.8334068386803076,1
767,0.725853084338395,1
768,0.7902827353728418,1
769,0.2888167257176215,0
770,0.3874973785689646,0
771,0.6267769740462303,0
772,0.5534614719249352,0
773,0.9611038749705365,1
774,0.18683449993441936,0
775,0.3512783724511417,0
776,0.5727552332848548,0
777,0.867963769936152,1
778,0.9293485246909917,1
779,0.33603633082759854,0
780,0.06710846152635164,0
781,0.4216196979221851,0
782,0.3943441432335071,0
783,0.9864870679296895,1
784,0.4310612442907894,0
785,0.30572299930322944,0
786,0.365377374534934,0
787,0.39692628062381385,0
788,0.821540382196616,1
789,0.08101489283126417,0
790,0.3165070488750267,0
791,0.9663184919070996,1
792,0.15310250479879994,0
793,0.74260132153259,1
794,0.3563935011982904,0
795,0.5817855261945254,0
796,0.09954803850888205,0
797,0.30641166735394654,0
798,0.5008649416608882,0
799,0.2317006581758584,0
800,0.5418699430531522,0
801,0.21975931406271632,0
802,0.6501005526505539,1
803,0.9043543402503142,1
804,0.08548863735157142,0
805,0.21661603577608635,0
806,0.8444230272603299,1
807,0.6315534854419576,0
808,0.07870891714256523,0
809,0.48635011510949533,0
810,0.20975851501133502,0
811,0.19909639407006974,0
812,0.9406453433605237,1
813,0.761541548076109,1
814,0.6962305935241437,1
815,0.23892881707785862,0
816,0.11857343304095047,0
817,0.8708326212853501,1
818,0.00587956934245093,0
819,0.3880964237010196,0
820,0.27761250296133355,0
821,0.5703762003488236,0
822,0.2505084358858347,0
823,0.31120535932830795,0
824,0.8500398549931936,1
825,0.6031888234045187,0
826,0.14568252732936837,0
827,0.7264715434958315,1
828,0.2074592014798784,0
829,0.4330049301124801,0
830,0.6466072368392933,0
831,0.27192953745748727,0
832,0.3841068146757922,0
833,0.7341495973041509,1
834,0.9379109534243434,1
835,0.529245056959473,0
836,0.009970971556622743,0
837,0.3384637512418305,0
838,0.39863433484553445,0
839,0.33917362000224405,0
840,0.43626886111556273,0
841,0.6326662538183997,0
842,0.12112802699775316,0
843,0.2726305088675055,0
844,0.5076480860176246,0
845,0.3155733081799751,0
846,0.9910853381353594,1
847,0.43143146703748825,0
848,0.8697991535922163,1
849,0.8965098356138644,1
850,0.8360069997223499,1
851,0.04689824094516781,0
852,0.9477467316133514,1
853,0.12874256213317692,0
854,0.034403627714294505,0
855,0.4143696079065575,0
856,0.19463403275785607,0
857,0.18419652966323619,0
858,0.2878196133761506,0
859,0.24840560524685484,0
860,0.6847954021501531,1
861,0.18677730663607006,0
862,0.5431183051972586,0
863,0.9864265461435298,1
864,0.43238242095628887,0
865,0.6418731087954365,0
866,0.9693716777298736,1
867,0.13763899804136426,0
868,0.4186070092930494,0
869,0.8501924001952541,1
870,0.9323056827448798,1
871,0.6012360579589051,0
872,0.14342060254022337,0
873,0.901471583947655,1
874,0.17444656619094256,0
875,0.35287784833211855,0
876,0.37550797776226175,0
877,0.44729153987262804,0
878,0.7901658159309496,1
879,0.8021443781024846,1
880,0.7196550732781142,1
881,0.022128674421581618,0
882,0.5648451022171516,0
883,0.7474929558814,1
884,0.4446252400615428,0
885,0.9449360453653964,1
886,0.823810521880351,1
887,0.6381550654868308,0
888,0.062425183682513374,0
889,0.6523462475831382,1
890,0.9115796012522189,1
891,0.3794453868809514,0
892,0.838132525605361,1
893,0.313161142862179,0
894,0.5701032915473028,0
895,0.6484244183707824,0
896,0.6779950375588949,1
897,0.8825493144643481,1
898,0.23462226700628208,0
899,0.2623695852889747,0
900,0.7040409933107368,1
901,0.1771938124840381,0
902,0.4642704049639603,0
903,0.02003438407721514,0
904,0.1409793369901141,0
905,0.6788463850288614,1
906,0.747461603481754,1
907,0.11531903323787684,0
908,0.227709550411197,0
909,0.0989044465370511,0
910,0.4334128439251168,0
911,0.12611607074463327,0
912,0.43729601716689004,0
913,0.7320982558011316,1
914,0.6833886331434175,1
915,0.2804604868518452,0
916,0.6737625492469325,1
917,0.9277121308995769,1
918,0.3475243870849155,0
919,0.3291191536976066,0
920,0.5714386514820174,0
921,0.24550181102747182,0
922,0.651578927980252,1
923,0.832261770672481,1
924,0.45931850509863204,0
925,0.6795073249283824,1
926,0.6518854238829953,1
927,0.038665561847589514,0
928,0.1834162951757764,0
929,0.8935300018181299,1
930,0.9388921473650194,1
931,0.7804396399111774,1
932,0.9212481483276946,1
933,0.3061486509185748,0
934,0.247710971779047,0
935,0.38430018756052,0
936,0.05534199855045285,0
937,0.8098716190413278,1
938,0.9841754851150772,1
939,0.8240292924366098,1
940,0.5549753348525481,0
941,0.2952819704829498,0
942,0.1976978885435806,0
943,0.36406287179665997,0
944,0.6669695295482063,1
945,0.4470615555408236,0
946,0.9340598200844861,1
947,0.8542203429657325,1
948,0.10240061596289896,0
949,0.13152522388570997,0
950,0.6762391853001108,1
951,0.23076838998035432,0
952,0.7910298770117512,1
953,0.5913581423263531,0
954,0.22983052773335,0
955,0.4786867974805912,0
956,0.40607629236703335,0
957,0.8731593591894047,1
958,0.03216247497705027,0
959,0.8958438904667899,1
960,0.6520826828797434,1
961,0.7375381875483787,1
962,0.0026074633926337354,0
963,0.6282394340372324,0
964,0.588486163711026,0
965,0.5372055563862999,0
966,0.785866856705885,1
967,0.5558710963965052,0
968,0.8570971895598576,1
969,0.23263148640963838,0
970,0.8059825889716998,1
971,0.17931277282480573,0
972,0.8131177919689799,1
973,0.9404635188285677,1
974,0.3356941423103841,0
975,0.5298863139801888,0
976,0.6583290229231477,1
977,0.07947166585449461,0
978,0.49408071820412025,0
979,0.36058497658824673,0
980,0.8724556312513081,1
981,0.8766795187083262,1
982,0.7007795395472368,1
983,0.6557244745924983,1
984,0.7336884592758568,1
985,0.36598690100280706,0
986,0.40451924675062545,0
987,0.5537047228887053,0
988,0.9380281273644674,1
989,0.7239998741195626,1
990,0.5509892444962233,0
991,0.7704130148967145,1
992,0.37089031223842506,0
993,0.7304667011443706,1
994,0.41067624828270033,0
995,0.2796614070149861,0
996,0.6097240475222925,0
997,0.6868775596501845,1
998,0.4592935611795642,0
999,0.5655007313555015,0
1000,0.6940660748559568,1
1001,0.7677100515575095,1
1002,0.8955714790830762,1
1003,0.35454420626432814,0
1004,0.9514772528525935,1
1005,0.6372798101230875,0
1006,0.7877018826989478,1
1007,0.6997690434814383,1
1008,0.20557172534840662,0
1009,0.07143838300882832,0
1010,0.7262864640181202,1
1011,0.5110526677945765,0
1012,0.7022133684083246,1
1013,0.47684280391545975,0
1014,0.312234520416504,0
1015,0.28501790925956827,0
1016,0.7305321308699942,1
1017,0.2767800814657747,0
1018,0.7146768709254209,1
1019,0.3839601263173785,0
1020,0.7708984043188025,1
1021,0.1428099257826696,0
1022,0.20497994320434554,0
1023,0.6859116057201635,1
1024,0.5602311201982626,0
1025,0.2038783426215992,0
1026,0.9028270117268217,1
1027,0.2759441474126463,0
1028,0.4210713981936338,0
1029,0.20228794187253796,0
1030,0.3880276183415142,0
1031,0.4916467501114742,0
1032,0.2952470545129191,0
1033,0.7690936731964834,1
1034,0.3939329786462471,0
1035,0.7295099999587671,1
1036,0.20707217539024336,0
1037,0.3770354967931787,0
1038,0.00805828889553517,0
1039,0.7586375839137117,1
1040,0.6258866443304841,0
1041,0.8178233249204562,1
1042,0.45561078810271327,0
1043,0.7997406437128391,1
1044,0.6475825442709784,0
1045,0.0036129325342386664,0
1046,0.25369429508851193,0
1047,0.493891352206248,0
1048,0.6186873497119713,0
1049,0.06559086466463715,0
1050,0.7050799281837917,1
1051,0.5435360976472599,0
1052,0.5257793068182857,0
1053,0.2920455580979151,0
1054,0.5948230994905769,0
1055,0.027492889631774653,0
1056,0.06470033050398849,0
1057,0.7338700872128415,1
1058,0.3218913425339639,0
1059,0.3469670756244838,0
1060,0.20838520325645182,0
1061,0.44562069209993216,0
1062,0.051993431411300306,0
1063,0.30036322357111367,0
1064,0.5271239217776975,0
1065,0.465631921559137,0
1066,0.9996696431230337,1
1067,0.38876465211691,0
1068,0.3869990592543089,0
1069,0.5035817774144603,0
1070,0.19030311027122981,0
1071,0.8763044229591579,1
1072,0.5722677888644485,0
1073,0.19210763919942242,0
